"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","PL","Poland",33.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","PT","Portugal",75.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","SE","Sweden",4.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","SI","Slovenia",9.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","UK","United Kingdom",10.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","AT","Austria",45.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","BE","Belgium",33.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","BG","Bulgaria",11.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","CY","Cyprus",8.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","CZ","Czechia",85.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","DE","Germany",27.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","DK","Denmark",13.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","EE","Estonia",0.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","EL","Greece",272.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","ES","Spain",106.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","FI","Finland",18.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","FR","France",253.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","HR","Croatia",55.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","HU","Hungary",73.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","IE","Ireland",6.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","IT","Italy",30.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","LT","Lithuania",3.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","LU","Luxembourg",4.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","LV","Latvia",0.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","MT","Malta",3.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","NL","Netherlands",13.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","NO","Norway",1.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","PL","Poland",30.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","PT","Portugal",83.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","RO","Romania",0.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","SE","Sweden",10.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","SI","Slovenia",12.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","SK","Slovakia",83.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2011","UK","United Kingdom",14.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","AT","Austria",38.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","BE","Belgium",22.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","BG","Bulgaria",13.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","CY","Cyprus",4.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","CZ","Czechia",90.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","DE","Germany",33.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","DK","Denmark",6.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","EE","Estonia",3.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","EL","Greece",182.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","ES","Spain",88.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","FI","Finland",15.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","FR","France",178.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","HR","Croatia",44.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","HU","Hungary",104.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","IE","Ireland",19.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","IT","Italy",101.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","LT","Lithuania",4.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","LU","Luxembourg",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","LV","Latvia",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","MT","Malta",0.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","NL","Netherlands",10.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","NO","Norway",7.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","PL","Poland",35.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","PT","Portugal",103.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","RO","Romania",19.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","SE","Sweden",8.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","SI","Slovenia",10.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","SK","Slovakia",54.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2012","UK","United Kingdom",10.000000000,""
